latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
18.375,99.75,371.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),temperature_2m_mean (°C),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (m),visibility_min (m),visibility_max (m),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2023-01-01,3,26.6,16.1,0.00,10.1,75,20.5,44,86,0,70,89,45,975.0,978.0,973.0,24140.00,24140.00,24140.00,75,6.0,4.3,1.92
2023-01-02,3,27.3,14.3,0.00,13.2,65,20.7,35,87,0,68,94,43,975.5,978.4,974.0,24140.00,24140.00,24140.00,65,7.0,4.0,2.07
2023-01-03,3,26.0,17.4,0.00,11.4,52,21.5,84,100,53,69,84,52,975.4,977.9,973.6,24140.00,24140.00,24140.00,52,6.1,3.3,1.61
2023-01-04,3,27.8,18.9,0.00,8.9,45,22.8,73,91,28,71,88,48,974.6,977.6,972.5,24140.00,24140.00,24140.00,45,4.5,2.5,1.95
2023-01-05,3,28.7,17.0,0.00,11.5,50,22.9,39,79,0,71,96,45,974.3,977.5,972.0,24140.00,24140.00,24140.00,50,6.1,3.6,2.13
2023-01-06,3,27.3,17.6,0.00,11.9,45,22.5,72,100,33,64,88,46,975.3,978.1,973.6,24140.00,24140.00,24140.00,45,6.7,4.4,1.93
2023-01-07,3,27.1,15.1,0.00,8.5,27,20.5,36,87,0,60,81,38,974.2,977.6,971.1,24140.00,24140.00,24140.00,27,5.9,4.2,2.19
2023-01-08,3,27.9,13.8,0.00,6.4,19,20.8,35,99,0,62,87,39,973.0,975.6,971.3,24140.00,24140.00,24140.00,19,4.4,2.5,2.29
2023-01-09,3,27.8,16.5,0.00,7.9,25,22.3,77,98,54,57,73,42,973.3,976.0,971.7,24140.00,24140.00,24140.00,25,5.0,2.9,2.17
2023-01-10,3,30.3,19.2,0.00,5.7,16,24.0,68,93,45,60,76,38,971.4,974.5,969.2,24140.00,24140.00,24140.00,16,3.8,1.0,2.67
2023-01-11,3,28.7,18.7,0.50,7.0,105,22.9,54,91,0,74,89,50,969.9,972.8,967.7,24140.00,24140.00,24140.00,105,4.7,2.3,1.96
2023-01-12,80,29.2,20.2,0.30,9.7,166,23.9,62,81,38,76,95,47,969.1,972.0,967.1,21810.00,11240.00,24140.00,166,5.5,2.4,2.13
2023-01-13,45,30.1,18.6,0.00,13.4,237,24.1,20,94,0,69,100,35,969.6,972.9,967.9,24140.00,24140.00,24140.00,237,5.1,0.5,2.78
2023-01-14,0,30.4,15.9,0.00,9.2,259,22.9,0,5,0,57,85,27,968.2,971.5,966.5,24140.00,24140.00,24140.00,259,4.2,1.1,3.12
2023-01-15,0,30.4,16.4,0.00,7.3,322,22.8,0,0,0,55,76,28,967.9,970.9,966.2,24140.00,24140.00,24140.00,322,4.2,1.5,3.04
2023-01-16,2,30.2,14.0,0.00,9.4,124,22.2,12,47,0,59,82,34,969.6,972.7,967.5,24140.00,24140.00,24140.00,124,5.1,2.0,2.84
2023-01-17,3,28.7,15.5,0.00,11.5,136,22.9,35,74,0,60,80,41,971.2,974.4,969.4,24140.00,24140.00,24140.00,136,6.2,2.4,2.30
2023-01-18,3,28.2,18.3,0.00,10.1,116,23.2,47,87,0,66,89,44,973.0,976.0,971.5,24140.00,24140.00,24140.00,116,5.6,2.2,2.14
2023-01-19,3,28.2,17.9,0.00,8.9,110,22.8,74,100,38,65,84,43,972.9,976.0,970.9,24140.00,24140.00,24140.00,110,5.0,2.6,2.18
2023-01-20,3,28.7,15.8,0.00,6.6,94,22.4,42,100,0,65,93,40,972.5,975.6,970.8,24140.00,24140.00,24140.00,94,4.6,2.9,2.37
2023-01-21,3,29.8,15.4,0.00,6.8,110,22.5,19,92,0,68,94,42,971.4,975.1,969.0,24140.00,24140.00,24140.00,110,4.8,1.6,2.43
2023-01-22,1,30.8,17.6,0.00,6.1,17,23.6,1,10,0,61,85,33,970.3,973.6,968.2,24140.00,24140.00,24140.00,17,4.2,0.4,2.87
2023-01-23,2,31.1,17.4,0.00,6.0,351,24.2,16,47,0,60,81,38,969.5,972.4,967.8,24140.00,24140.00,24140.00,351,4.2,1.8,2.80
2023-01-24,2,30.4,16.5,0.00,19.2,81,24.0,39,81,4,62,94,36,971.4,974.7,969.6,24140.00,24140.00,24140.00,81,8.7,3.3,2.73
2023-01-25,2,28.0,18.1,0.00,8.7,85,22.8,48,75,0,56,73,38,971.8,975.5,969.3,24140.00,24140.00,24140.00,85,5.1,0.7,2.34
2023-01-26,2,29.2,16.7,0.00,7.4,156,22.8,16,68,0,64,89,40,970.3,973.0,967.9,24140.00,24140.00,24140.00,156,4.4,2.8,2.44
2023-01-27,2,30.5,16.9,0.00,15.2,89,23.8,18,58,0,62,90,37,970.9,974.5,968.7,24140.00,24140.00,24140.00,89,7.3,2.7,2.71
2023-01-28,3,28.3,18.9,0.00,12.2,82,23.0,61,98,0,56,75,38,972.0,975.5,970.0,24140.00,24140.00,24140.00,82,7.6,4.4,2.38
2023-01-29,3,26.3,15.9,0.00,13.4,69,21.1,38,93,0,62,86,42,973.2,976.5,971.3,24140.00,24140.00,24140.00,69,7.4,3.6,1.96
2023-01-30,2,27.9,14.0,0.00,9.4,61,21.1,10,76,0,58,80,32,973.6,977.4,970.6,24140.00,24140.00,24140.00,61,5.6,3.7,2.56
2023-01-31,0,29.2,16.0,0.00,6.4,139,22.2,0,0,0,57,82,34,970.4,973.6,967.5,24140.00,24140.00,24140.00,139,4.1,1.3,2.68
2023-02-01,2,31.3,17.5,0.00,5.9,145,24.1,21,80,0,59,76,38,968.9,971.6,966.8,24140.00,24140.00,24140.00,145,3.9,0.8,2.83
2023-02-02,1,32.4,18.9,0.00,8.1,125,25.5,10,40,0,59,83,35,969.3,972.6,967.4,24140.00,24140.00,24140.00,125,4.3,1.0,3.12
2023-02-03,2,32.4,19.4,0.00,10.5,147,26.1,33,73,0,60,83,39,969.5,972.5,967.6,24140.00,24140.00,24140.00,147,5.5,1.5,2.97
2023-02-04,80,32.0,21.6,0.90,11.9,151,26.2,51,87,11,68,85,47,968.5,971.2,966.2,24140.00,24140.00,24140.00,151,6.1,2.3,2.49
2023-02-05,80,32.4,22.6,2.10,14.0,166,26.5,60,88,28,74,95,43,968.3,971.6,966.0,23885.83,21080.00,24140.00,166,5.7,2.8,2.77
2023-02-06,45,33.4,21.5,0.00,12.8,217,27.4,53,81,24,65,97,29,968.1,971.6,965.3,24140.00,24140.00,24140.00,217,5.3,2.2,3.58
2023-02-07,2,33.7,19.3,0.00,16.7,239,26.7,10,68,0,51,80,24,968.1,971.7,966.2,24140.00,24140.00,24140.00,239,6.5,0.8,3.98
2023-02-08,2,33.1,18.8,0.00,11.8,238,26.2,12,56,0,46,68,21,968.4,972.1,966.0,24140.00,24140.00,24140.00,238,4.8,1.1,3.97
2023-02-09,2,33.4,18.8,0.00,13.4,260,26.2,8,58,0,50,70,25,968.6,972.1,966.6,24140.00,24140.00,24140.00,260,5.2,1.8,3.78
2023-02-10,3,33.4,20.8,0.00,12.9,258,26.9,34,100,0,49,65,24,968.7,972.4,966.9,24140.00,24140.00,24140.00,258,5.2,1.1,3.92
2023-02-11,0,33.6,19.9,0.00,12.9,246,26.8,0,2,0,46,67,22,968.6,972.0,966.6,24140.00,24140.00,24140.00,246,4.9,0.5,4.06
2023-02-12,0,33.7,18.8,0.00,12.3,240,26.4,0,1,0,51,84,17,968.9,972.5,967.5,24140.00,24140.00,24140.00,240,5.2,0.4,4.35
2023-02-13,0,33.7,19.1,0.00,12.2,209,26.4,0,0,0,52,77,24,968.8,972.0,967.2,24140.00,24140.00,24140.00,209,5.5,1.8,3.94
2023-02-14,3,33.7,20.4,0.00,8.9,194,26.9,12,100,0,56,89,27,969.1,972.9,966.8,24140.00,24140.00,24140.00,194,4.5,1.8,3.82
2023-02-15,80,33.9,19.3,0.30,17.7,110,26.3,46,87,0,58,84,30,970.0,973.2,967.8,23963.33,19900.00,24140.00,110,8.8,3.9,3.70
2023-02-16,81,28.7,20.2,13.20,8.8,98,24.0,69,91,5,78,95,55,972.9,975.5,970.8,23529.17,15340.00,24140.00,98,3.8,0.8,1.77
2023-02-17,80,26.9,19.2,4.20,10.2,347,22.2,74,100,45,81,94,54,973.6,975.8,971.5,23061.67,6360.00,24140.00,347,4.6,1.8,1.63
2023-02-18,3,28.1,18.8,0.00,5.8,327,22.9,56,100,0,72,92,46,972.4,975.2,969.9,24140.00,24140.00,24140.00,327,3.0,0.7,2.06
2023-02-19,1,31.9,17.5,0.00,6.0,40,25.0,4,25,0,61,91,28,971.2,974.2,969.0,24140.00,24140.00,24140.00,40,3.3,0.4,3.40
2023-02-20,3,30.1,21.7,0.00,11.4,125,25.8,65,100,0,60,73,42,970.8,974.1,969.5,24140.00,24140.00,24140.00,125,7.0,1.3,2.48
2023-02-21,3,30.7,20.9,0.00,15.1,155,25.5,47,89,0,65,86,44,971.9,975.2,969.9,24140.00,24140.00,24140.00,155,6.4,2.9,2.48
2023-02-22,3,31.5,20.0,0.00,11.8,135,26.2,61,94,30,60,88,38,971.6,974.8,969.8,24140.00,24140.00,24140.00,135,5.3,2.3,2.86
2023-02-23,3,32.1,21.5,0.00,13.4,169,26.4,48,84,0,58,76,35,970.7,974.3,968.3,24140.00,24140.00,24140.00,169,6.0,2.6,3.10
2023-02-24,3,33.4,21.5,0.00,5.7,113,27.6,60,82,9,54,78,33,970.5,973.8,968.6,24140.00,24140.00,24140.00,113,3.4,1.3,3.44
2023-02-25,3,32.0,22.7,0.00,15.2,96,26.8,59,91,3,52,69,34,974.0,977.6,971.0,24140.00,24140.00,24140.00,96,9.9,4.1,3.13
2023-02-26,3,29.8,21.2,0.00,13.9,95,25.1,63,94,8,45,58,31,977.3,980.7,975.0,24140.00,24140.00,24140.00,95,10.1,4.6,2.89
2023-02-27,2,29.7,17.7,0.00,10.8,82,23.4,11,53,0,46,65,30,976.7,980.3,973.9,24140.00,24140.00,24140.00,82,6.2,4.0,2.92
2023-02-28,2,32.0,15.3,0.00,7.2,68,23.9,5,55,0,47,70,29,975.1,978.4,972.9,24140.00,24140.00,24140.00,68,4.6,2.3,3.37
2023-03-01,2,33.6,19.0,0.00,7.5,74,26.3,13,75,0,50,73,28,973.9,977.1,971.4,24140.00,24140.00,24140.00,74,3.7,0.4,3.70
2023-03-02,2,34.1,18.3,0.00,7.8,106,26.5,17,70,0,51,82,28,973.6,977.2,971.4,24140.00,24140.00,24140.00,106,5.2,2.9,3.86
2023-03-03,3,33.1,20.7,0.00,10.7,123,26.5,30,82,0,54,74,35,974.4,977.9,972.6,24140.00,24140.00,24140.00,123,6.6,4.0,3.27
2023-03-04,2,31.9,20.6,0.00,11.2,107,26.1,39,80,0,53,77,35,975.3,978.5,972.8,24140.00,24140.00,24140.00,107,6.8,4.1,3.03
2023-03-05,2,32.3,20.2,0.00,7.3,106,26.7,44,79,0,51,74,33,974.7,978.5,971.6,24140.00,24140.00,24140.00,106,4.3,1.1,3.24
2023-03-06,2,32.1,20.9,0.00,10.5,142,26.4,35,71,0,59,82,38,973.4,976.8,970.5,24140.00,24140.00,24140.00,142,5.3,3.1,2.96
2023-03-07,2,33.5,21.8,0.00,9.2,155,27.5,37,70,0,56,79,33,972.5,975.8,970.2,24140.00,24140.00,24140.00,155,4.8,1.8,3.47
2023-03-08,3,34.7,22.4,0.00,6.5,135,28.6,40,84,0,54,76,32,972.1,975.2,969.8,24140.00,24140.00,24140.00,135,3.7,2.2,3.75
2023-03-09,3,34.6,22.7,0.00,9.2,123,28.8,57,100,0,55,76,35,971.0,973.9,969.1,24140.00,24140.00,24140.00,123,4.6,1.8,3.57
2023-03-10,3,34.3,23.2,0.10,11.3,163,28.7,78,100,17,59,85,37,970.5,973.8,967.7,24140.00,24140.00,24140.00,163,5.0,1.8,3.40
2023-03-11,3,34.2,23.9,0.00,6.6,140,29.2,81,100,12,58,75,40,970.3,973.0,968.6,24140.00,24140.00,24140.00,140,3.5,0.8,3.22
2023-03-12,96,33.4,23.3,19.10,9.9,113,27.5,98,100,72,70,85,48,970.7,973.3,968.0,22916.67,4280.00,24140.00,113,4.8,1.0,2.63
2023-03-13,96,25.3,22.1,8.40,11.2,63,23.6,99,100,86,82,91,71,972.7,975.4,971.2,22712.50,5220.00,24140.00,63,3.6,0.5,0.90
2023-03-14,3,29.5,19.2,0.00,7.8,220,24.5,54,100,0,72,93,50,970.6,974.0,967.1,24140.00,24140.00,24140.00,220,4.2,0.0,2.06
2023-03-15,3,32.0,20.6,0.00,7.0,162,26.6,43,100,0,63,86,42,969.4,972.3,967.6,24140.00,24140.00,24140.00,162,4.0,1.5,2.76
2023-03-16,80,32.9,22.6,0.80,8.2,117,27.3,38,100,0,63,85,39,970.6,973.3,968.8,24140.00,24140.00,24140.00,117,3.7,0.4,3.01
2023-03-17,81,33.1,21.3,3.60,7.3,305,26.9,50,100,0,68,89,42,970.5,973.3,967.4,23978.33,20260.00,24140.00,305,4.4,1.5,2.91
2023-03-18,81,34.2,22.4,4.70,12.3,229,27.8,43,100,0,65,89,34,969.1,972.1,966.2,22985.83,11580.00,24140.00,229,5.3,0.5,3.53
2023-03-19,95,34.2,22.9,4.50,17.8,180,27.3,80,100,11,69,85,42,968.1,971.1,965.9,23330.83,5600.00,24140.00,180,4.8,1.1,3.10
2023-03-20,80,33.8,23.9,0.60,13.4,257,28.8,57,100,0,61,81,37,967.6,970.6,965.3,24090.83,22960.00,24140.00,257,5.4,0.7,3.31
2023-03-21,95,34.6,24.5,1.40,18.4,240,28.8,40,100,0,60,74,37,966.9,970.0,964.7,23913.33,18700.00,24140.00,240,5.0,0.0,3.47
2023-03-22,2,35.4,24.2,0.00,15.3,247,29.7,11,57,0,52,74,31,965.5,968.8,962.7,24140.00,24140.00,24140.00,247,6.6,0.4,3.90
2023-03-23,2,35.6,24.3,0.00,15.2,241,30.0,14,68,0,45,62,27,965.4,968.4,962.9,24140.00,24140.00,24140.00,241,7.4,1.1,4.25
2023-03-24,2,36.0,24.6,0.00,12.5,244,30.1,17,72,0,46,63,28,966.4,969.9,964.2,24140.00,24140.00,24140.00,244,5.6,0.5,4.22
2023-03-25,2,36.5,23.2,0.00,10.2,248,30.0,15,44,0,47,69,25,966.7,970.3,964.4,24140.00,24140.00,24140.00,248,4.9,0.5,4.56
2023-03-26,2,36.6,24.2,0.00,11.2,242,30.5,29,71,0,50,71,29,966.1,969.5,963.7,24140.00,24140.00,24140.00,242,4.9,1.0,4.29
2023-03-27,2,36.9,24.9,0.00,12.5,205,31.0,40,79,0,49,71,27,966.4,969.9,964.5,24140.00,24140.00,24140.00,205,5.5,0.4,4.49
2023-03-28,3,37.3,23.9,0.00,13.8,191,30.8,32,86,0,49,77,23,967.3,970.7,965.3,24140.00,24140.00,24140.00,191,6.2,1.1,4.83
2023-03-29,2,37.3,25.5,0.00,15.6,233,30.7,27,81,0,47,76,18,968.0,971.7,965.2,24140.00,24140.00,24140.00,233,7.0,2.2,5.04
2023-03-30,3,36.8,25.0,0.10,12.5,191,30.3,47,98,4,52,70,27,966.5,969.5,963.7,24140.00,24140.00,24140.00,191,5.1,0.5,4.52
2023-03-31,2,36.7,25.4,0.00,9.3,229,31.0,40,72,0,48,69,27,966.5,969.9,964.1,24140.00,24140.00,24140.00,229,4.7,1.0,4.51
2023-04-01,80,36.9,26.1,0.60,13.6,195,31.1,48,81,0,54,73,31,966.1,969.4,963.5,24140.00,24140.00,24140.00,195,6.2,1.3,4.25
2023-04-02,2,36.5,25.0,0.00,14.7,223,30.7,25,76,0,50,77,25,965.5,969.4,962.4,24140.00,24140.00,24140.00,223,7.7,1.9,4.52
2023-04-03,2,36.8,24.4,0.00,14.2,239,30.4,12,44,0,43,62,22,965.3,968.4,962.8,24140.00,24140.00,24140.00,239,7.6,2.9,4.77
2023-04-04,2,36.8,24.2,0.00,14.1,250,30.3,17,61,0,45,68,24,965.3,968.8,962.8,24140.00,24140.00,24140.00,250,6.3,1.6,4.71
2023-04-05,2,37.3,23.9,0.00,9.0,242,30.4,13,49,0,44,65,20,965.8,969.0,964.0,24140.00,24140.00,24140.00,242,3.8,0.4,5.10
2023-04-06,2,38.0,25.7,0.00,7.6,236,31.5,38,64,0,47,67,24,966.8,970.0,964.9,24140.00,24140.00,24140.00,236,3.5,0.4,4.97
2023-04-07,3,38.8,26.1,0.00,9.5,195,32.1,70,100,42,47,67,24,967.7,971.4,965.7,24140.00,24140.00,24140.00,195,4.9,0.0,5.16
2023-04-08,95,37.9,25.9,5.80,10.5,154,31.6,82,100,51,55,85,33,969.8,973.3,967.1,24140.00,24140.00,24140.00,154,5.7,1.1,4.41
2023-04-09,96,34.8,25.6,9.40,13.3,147,28.8,92,100,40,70,89,46,970.1,973.3,967.6,24140.00,24140.00,24140.00,147,6.9,0.8,3.01
2023-04-10,3,37.6,25.9,0.00,8.9,193,31.8,64,100,3,55,79,31,967.9,971.7,964.8,24140.00,24140.00,24140.00,193,4.7,1.5,4.48
2023-04-11,3,38.3,27.3,0.00,9.2,207,32.6,35,100,0,52,72,29,967.0,970.2,964.7,24140.00,24140.00,24140.00,207,3.6,1.1,4.71
2023-04-12,80,38.4,28.3,0.80,15.8,220,33.0,59,100,8,52,69,32,966.2,969.4,963.9,24140.00,24140.00,24140.00,220,4.9,1.8,4.57
2023-04-13,3,39.0,27.8,0.10,10.0,200,32.7,54,96,10,57,80,27,965.7,969.0,963.0,24140.00,24140.00,24140.00,200,5.3,1.4,5.00
2023-04-14,2,40.2,28.2,0.00,9.7,209,33.5,34,73,3,51,71,25,965.7,969.3,963.1,24140.00,24140.00,24140.00,209,5.3,1.4,5.60
2023-04-15,3,40.3,27.7,0.00,8.7,209,33.4,48,91,9,49,71,24,965.4,969.2,962.5,24140.00,24140.00,24140.00,209,4.7,0.8,5.58
2023-04-16,80,38.1,26.3,4.00,15.3,143,31.8,59,100,5,56,81,33,965.3,968.9,962.9,24140.00,24140.00,24140.00,143,9.3,1.8,4.33
2023-04-17,2,39.7,27.2,0.00,13.1,201,33.2,14,54,0,50,84,20,966.1,969.3,963.3,24140.00,24140.00,24140.00,201,8.4,2.8,5.74
2023-04-18,3,40.4,27.6,0.00,9.8,217,33.7,28,100,0,45,67,24,966.3,970.0,963.4,24140.00,24140.00,24140.00,217,6.3,2.0,5.72
2023-04-19,80,38.6,28.1,1.60,12.1,218,32.7,67,100,31,51,68,29,963.9,967.5,960.3,24140.00,24140.00,24140.00,218,6.0,0.8,4.86
2023-04-20,95,37.9,28.2,1.80,18.8,231,31.5,51,100,0,58,75,31,962.4,964.8,960.1,24135.00,24020.00,24140.00,231,6.1,1.1,4.54
2023-04-21,3,37.5,27.5,0.10,10.7,224,32.0,30,100,0,53,67,30,963.2,966.4,961.0,24140.00,24140.00,24140.00,224,4.8,0.4,4.45
2023-04-22,2,37.1,27.5,0.20,9.3,201,31.9,19,84,0,52,70,34,964.0,967.2,961.4,24140.00,24140.00,24140.00,201,4.5,0.5,4.17
2023-04-23,96,37.0,23.7,6.40,13.7,170,29.6,53,100,0,65,89,39,966.5,969.9,964.0,23976.67,20220.00,24140.00,170,5.3,0.4,3.82
2023-04-24,2,37.1,24.2,0.30,11.0,163,29.9,40,100,0,62,88,31,968.9,972.7,965.9,23740.00,19220.00,24140.00,163,4.8,1.8,4.28
2023-04-25,80,38.2,26.3,1.50,7.7,162,31.4,44,100,0,56,78,31,967.4,971.1,963.7,24140.00,24140.00,24140.00,162,2.9,1.3,4.63
2023-04-26,95,32.6,25.2,11.40,13.6,141,28.3,93,100,11,71,82,56,967.8,970.5,965.6,23635.00,12020.00,24140.00,141,7.8,3.1,2.11
2023-04-27,96,34.6,24.4,5.70,11.9,182,28.6,80,100,27,71,91,44,968.4,971.6,965.0,23648.33,19560.00,24140.00,182,5.3,1.1,3.08
2023-04-28,80,37.5,24.4,1.10,9.0,173,30.4,38,94,0,63,86,36,967.3,971.2,963.8,24140.00,24140.00,24140.00,173,5.0,1.4,4.12
2023-04-29,95,38.5,26.4,7.50,11.6,169,31.5,52,100,15,58,79,30,965.9,969.3,962.8,24140.00,24140.00,24140.00,169,6.9,2.7,4.76
2023-04-30,95,32.8,25.5,5.20,15.6,121,28.8,65,100,1,68,83,55,966.9,969.7,964.9,22396.67,5020.00,24140.00,121,8.6,1.8,2.23
2023-05-01,95,33.1,23.9,7.10,7.6,178,28.5,70,100,4,70,90,48,968.2,971.0,965.4,24104.17,23280.00,24140.00,178,3.5,0.7,2.62
2023-05-02,95,34.8,25.0,3.90,9.0,181,29.9,74,100,38,66,86,47,968.5,971.3,965.4,23725.00,16460.00,24140.00,181,4.5,0.4,2.94
2023-05-03,80,35.1,23.8,7.20,10.7,217,29.3,70,100,1,69,90,44,969.0,972.2,966.0,22694.17,10300.00,24140.00,217,3.9,0.8,3.16
2023-05-04,80,36.5,25.3,2.30,10.5,245,30.2,52,100,1,68,89,40,966.6,969.8,963.4,24140.00,24140.00,24140.00,245,5.4,1.3,3.62
2023-05-05,80,37.2,27.7,0.50,16.4,240,31.8,33,78,0,59,78,36,963.6,966.6,960.8,24140.00,24140.00,24140.00,240,6.7,0.7,4.04
2023-05-06,2,38.5,28.6,0.00,10.5,243,33.4,33,67,0,51,71,33,962.4,966.1,959.8,24140.00,24140.00,24140.00,243,5.7,1.8,4.52
2023-05-07,80,39.0,29.2,0.80,8.9,245,33.6,56,100,0,52,68,35,962.1,965.4,959.3,24140.00,24140.00,24140.00,245,5.2,2.3,4.54
2023-05-08,96,37.2,27.0,20.30,9.1,150,30.7,100,100,100,67,85,44,964.0,967.4,961.5,22805.00,3400.00,24140.00,150,4.2,0.4,3.55
2023-05-09,96,33.5,24.9,20.30,9.0,164,28.6,89,100,43,74,90,55,966.5,969.0,963.4,23696.67,13500.00,24140.00,164,4.0,0.8,2.32
2023-05-10,95,32.0,25.0,13.60,9.4,145,28.0,91,100,47,78,89,61,967.5,969.8,964.7,21295.00,3800.00,24140.00,145,3.8,0.5,1.86
2023-05-11,96,33.8,24.6,15.10,7.6,181,28.4,92,100,48,75,94,50,968.2,971.1,964.9,21973.33,6240.00,24140.00,181,3.3,0.0,2.63
2023-05-12,95,30.1,25.1,21.60,8.8,125,27.0,100,100,94,83,92,70,968.5,971.1,965.7,20719.17,4540.00,24140.00,125,4.1,0.8,1.28
2023-05-13,95,29.2,24.0,32.80,9.2,139,26.4,100,100,93,86,95,71,968.2,970.4,965.7,12926.67,3060.00,24140.00,139,3.9,1.1,1.18
2023-05-14,96,31.3,24.2,36.40,12.2,153,26.6,97,100,77,83,93,59,967.3,969.7,964.2,22775.00,6860.00,24140.00,153,5.7,1.9,1.87
2023-05-15,95,29.3,24.0,4.10,12.4,178,26.5,86,100,41,82,93,69,967.8,969.8,966.5,23770.83,21500.00,24140.00,178,6.9,2.2,1.26
2023-05-16,2,32.8,23.7,0.00,13.2,215,27.8,43,73,0,74,92,47,968.3,970.6,966.5,24140.00,24140.00,24140.00,215,6.4,1.9,2.64
2023-05-17,2,32.9,23.6,0.00,11.2,241,28.6,25,78,0,68,91,49,968.5,971.2,966.5,24140.00,24140.00,24140.00,241,5.2,0.5,2.53
2023-05-18,2,35.3,25.6,0.00,11.7,261,30.3,27,70,0,59,75,39,967.7,970.2,965.4,24140.00,24140.00,24140.00,261,6.0,1.8,3.45
2023-05-19,2,35.6,25.8,0.00,10.3,242,30.3,23,64,0,61,77,41,965.9,968.2,963.6,24140.00,24140.00,24140.00,242,5.4,2.1,3.43
2023-05-20,3,35.5,26.1,0.20,8.7,236,30.7,35,83,0,60,77,42,965.4,967.7,963.4,24140.00,24140.00,24140.00,236,5.0,1.9,3.29
2023-05-21,3,36.6,27.1,0.00,7.3,231,31.5,45,88,0,58,77,38,966.3,968.7,964.5,24140.00,24140.00,24140.00,231,3.6,0.8,3.81
2023-05-22,80,35.8,27.6,1.70,8.4,242,30.8,87,100,36,66,82,45,966.8,968.9,964.2,24105.00,23300.00,24140.00,242,4.1,1.1,3.17
2023-05-23,80,34.1,26.4,3.40,10.0,218,29.6,100,100,100,73,87,53,966.7,969.5,964.0,23925.00,18980.00,24140.00,218,4.5,1.3,2.50
2023-05-24,96,35.0,25.0,9.70,10.9,177,28.7,99,100,84,74,91,47,966.0,969.0,962.7,23261.67,11240.00,24140.00,177,5.0,0.4,2.98
2023-05-25,3,35.0,25.9,0.40,9.4,189,29.9,79,100,35,65,86,42,966.1,968.7,963.2,22727.50,5300.00,24140.00,189,5.7,2.9,3.26
2023-05-26,3,34.7,26.3,0.00,8.3,215,30.3,81,100,40,62,78,44,966.4,969.6,963.8,24140.00,24140.00,24140.00,215,4.5,2.4,3.09
2023-05-27,80,34.4,26.0,0.60,5.8,238,30.2,94,100,58,65,82,48,965.1,967.3,962.4,24140.00,24140.00,24140.00,238,4.0,1.8,2.82
2023-05-28,96,33.1,26.6,16.40,6.6,130,29.4,100,100,100,73,87,60,965.0,967.2,962.9,24140.00,24140.00,24140.00,130,3.1,0.8,2.01
2023-05-29,96,32.9,25.0,13.20,6.8,134,28.2,99,100,92,80,94,57,966.3,968.2,964.4,23242.50,11900.00,24140.00,134,2.9,0.7,2.15
2023-05-30,80,34.9,24.9,3.00,11.5,149,29.1,84,100,58,77,95,48,965.6,968.0,962.9,24010.83,21040.00,24140.00,149,3.7,1.3,2.91
2023-05-31,96,35.3,25.0,10.20,12.1,206,29.5,88,100,21,73,91,49,964.5,966.9,961.7,24140.00,24140.00,24140.00,206,5.8,1.3,2.92
2023-06-01,80,35.7,25.4,1.90,12.4,222,30.3,61,100,32,67,90,43,963.5,965.9,960.5,24059.17,22200.00,24140.00,222,6.6,1.1,3.32
2023-06-02,80,34.9,25.9,2.50,13.8,224,29.6,75,100,19,68,83,44,964.1,965.8,962.2,24027.50,21440.00,24140.00,224,6.5,0.8,3.12
2023-06-03,80,35.0,26.0,0.50,13.5,230,29.9,60,100,9,65,83,44,965.2,967.2,962.9,23010.83,6360.00,24140.00,230,5.4,0.4,3.14
2023-06-04,96,34.6,26.1,5.40,12.8,217,29.4,100,100,93,68,87,44,965.1,967.5,962.1,22445.83,9020.00,24140.00,217,5.6,0.7,3.03
2023-06-05,96,34.2,25.4,5.70,13.1,177,28.9,93,100,68,73,89,50,963.9,966.0,961.3,22313.33,3800.00,24140.00,177,5.8,1.8,2.68
2023-06-06,96,31.9,25.1,29.10,6.0,137,27.8,97,100,89,79,92,59,963.7,965.3,960.8,20245.00,4720.00,24140.00,137,3.5,2.0,1.93
2023-06-07,95,31.1,24.7,13.60,9.1,154,27.2,100,100,100,82,93,63,964.5,966.2,962.2,18912.50,3900.00,24140.00,154,4.6,2.1,1.67
2023-06-08,95,30.5,24.5,10.00,11.9,167,26.8,100,100,99,83,91,65,964.8,966.8,962.4,16458.33,5140.00,24140.00,167,5.9,2.6,1.53
2023-06-09,95,30.1,24.8,17.80,10.5,177,26.8,100,100,100,85,93,69,964.1,966.0,961.8,18474.17,4200.00,24140.00,177,4.6,1.5,1.32
2023-06-10,96,31.5,25.2,15.00,12.1,183,27.4,100,100,99,82,91,60,963.3,965.1,960.8,24010.00,21740.00,24140.00,183,5.2,2.2,1.85
2023-06-11,95,31.9,24.9,2.50,11.0,182,27.8,97,100,86,79,92,56,962.7,964.5,960.2,18305.00,4880.00,24140.00,182,5.2,2.1,2.08
