latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
18.453426,100.1272,372.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_mean (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2020-04-22,3,38.6,31.8,26.2,0.00,10.6,215,62,98,1,47,64,27,966.2,969.6,963.7,215,6.3,3.9,4.99
2020-04-23,61,35.1,29.4,25.6,3.70,14.1,180,56,100,2,60,83,40,967.6,971.3,964.9,180,7.9,2.7,3.41
2020-04-24,63,32.4,27.0,22.7,9.50,14.1,163,41,82,9,75,96,52,968.6,971.7,965.7,163,8.1,1.1,2.33
2020-04-25,63,28.1,25.0,22.1,17.90,9.4,150,65,99,8,82,98,66,970.3,972.7,968.1,150,5.3,1.5,1.25
2020-04-26,63,28.1,24.0,21.2,17.40,10.6,352,88,100,46,85,97,67,971.5,974.0,968.8,352,5.5,0.8,1.27
2020-04-27,53,27.2,23.6,19.7,2.70,14.1,355,73,99,26,80,96,64,973.0,975.8,970.8,355,10.0,5.5,1.29
2020-04-28,61,30.8,25.3,21.0,2.10,10.4,356,44,100,6,74,89,51,971.2,974.2,968.0,356,6.2,2.1,2.17
2020-04-29,51,30.2,25.5,22.5,1.00,9.8,337,67,97,36,78,96,53,970.0,972.2,967.7,337,6.1,1.4,2.00
2020-04-30,51,32.0,26.1,22.6,0.30,9.8,347,73,100,22,79,91,52,970.0,972.7,967.7,347,5.9,2.1,2.30
2020-05-01,63,30.7,25.8,22.3,15.80,9.1,294,70,99,35,83,96,62,968.5,971.3,965.7,294,5.4,1.8,1.69
2020-05-02,61,31.6,26.7,23.0,4.20,7.8,206,70,99,26,82,98,64,967.0,969.8,964.5,206,3.4,0.5,1.68
2020-05-03,63,33.7,28.2,24.1,6.30,6.8,221,57,100,20,72,90,47,967.0,970.1,964.8,221,2.9,0.0,2.79
2020-05-04,61,34.4,29.0,24.5,2.30,10.0,200,25,75,6,72,92,51,967.5,970.8,965.5,200,4.2,0.8,2.66
2020-05-05,53,35.4,30.2,25.5,0.50,7.2,184,20,46,2,66,83,46,966.3,969.2,963.9,184,4.6,1.0,3.09
2020-05-06,51,37.4,31.0,26.1,0.50,10.4,203,29,93,2,61,77,38,965.5,967.8,963.3,203,5.3,2.0,3.96
2020-05-07,53,37.0,30.6,26.2,1.50,13.0,203,67,100,4,65,83,40,965.0,967.9,962.7,203,5.3,1.4,3.76
2020-05-08,61,34.8,29.2,25.7,2.10,10.1,190,88,100,21,72,90,49,965.5,968.0,963.6,190,6.6,2.4,2.83
2020-05-09,63,34.5,28.4,25.8,10.60,11.9,230,89,100,45,75,83,53,966.7,969.1,965.0,230,5.0,1.5,2.55
2020-05-10,53,33.6,29.1,24.5,1.00,7.6,302,60,93,1,71,89,55,967.2,970.3,964.8,302,4.6,1.1,2.35
2020-05-11,51,35.6,29.1,25.1,1.10,14.9,226,44,99,3,70,90,46,967.9,970.4,965.8,226,7.1,1.5,3.15
2020-05-12,51,33.8,28.6,23.4,0.10,10.0,160,71,98,3,74,100,49,967.3,969.9,964.9,160,4.8,1.1,2.60
2020-05-13,61,34.9,30.1,25.5,1.30,16.2,193,50,98,18,63,87,44,966.7,969.4,964.4,193,6.8,2.3,3.13
2020-05-14,61,34.7,28.0,23.7,3.00,13.3,287,49,100,8,77,100,46,967.0,970.3,964.5,287,4.4,0.5,2.98
2020-05-15,63,34.8,29.3,25.0,2.80,7.9,210,41,95,0,69,88,46,964.6,967.2,961.9,210,3.8,0.4,3.00
2020-05-16,1,36.1,30.7,25.9,0.00,10.5,197,18,42,1,62,83,38,963.6,966.6,960.9,197,5.3,1.4,3.69
2020-05-17,53,35.6,30.7,26.2,1.20,10.5,196,77,100,26,60,78,43,963.0,965.6,960.8,196,6.0,1.1,3.28
2020-05-18,51,34.8,29.8,26.1,0.50,9.0,188,78,100,15,66,81,48,963.2,965.4,960.8,188,6.3,0.8,2.87
2020-05-19,63,32.3,27.4,24.9,7.40,11.5,183,90,100,33,83,98,61,964.2,966.4,962.1,183,5.9,1.8,1.89
2020-05-20,61,34.4,28.8,23.7,3.20,11.0,196,71,97,24,71,96,47,964.1,966.3,961.6,196,7.0,3.1,2.87
2020-05-21,63,32.8,27.5,24.6,13.00,12.7,187,86,100,25,85,100,61,965.2,966.9,963.0,187,4.0,1.0,1.96
2020-05-22,51,34.6,29.0,24.0,0.20,8.1,212,98,100,94,74,100,44,964.6,966.9,962.2,212,3.8,0.0,3.06
2020-05-23,3,35.3,30.4,25.4,0.00,10.0,217,91,98,74,64,83,43,964.4,966.9,962.1,217,4.7,1.1,3.24
2020-05-24,51,33.8,29.7,25.7,0.10,13.2,189,94,100,68,66,85,47,966.1,968.8,963.5,189,8.8,6.8,2.77
2020-05-25,3,35.7,30.2,25.0,0.00,13.8,193,54,94,7,65,91,43,967.2,969.6,964.6,193,9.7,6.8,3.34
2020-05-26,3,36.1,30.6,25.3,0.00,12.3,196,59,98,8,61,89,37,966.9,969.7,964.1,196,9.0,6.4,3.75
2020-05-27,2,37.1,30.9,25.3,0.00,11.2,185,20,59,0,57,82,32,966.2,968.8,962.8,185,8.0,5.8,4.28
2020-05-28,63,34.2,28.3,24.9,10.90,11.0,178,57,100,0,73,99,49,966.4,968.3,964.3,178,5.6,1.5,2.77
2020-05-29,65,33.4,27.5,24.0,27.00,9.7,183,78,100,16,78,99,48,966.6,969.6,963.6,183,5.3,1.9,2.67
2020-05-30,63,30.6,26.2,23.2,14.20,10.7,199,82,100,34,85,99,63,968.0,970.1,966.3,199,6.2,2.6,1.64
2020-05-31,55,29.7,26.1,23.2,5.20,11.7,196,94,100,63,84,98,68,968.7,971.2,965.9,196,5.7,1.5,1.32
2020-06-01,61,33.9,27.6,23.6,2.50,7.8,189,55,100,10,78,95,49,967.6,970.6,965.2,189,5.5,1.8,2.70
2020-06-02,63,32.0,27.3,23.8,9.80,14.5,192,67,100,33,79,96,53,966.4,969.1,964.2,192,7.2,4.1,2.22
2020-06-03,61,33.1,27.8,24.0,5.60,11.8,194,81,96,41,78,95,56,965.6,968.4,962.6,194,7.4,3.0,2.25
2020-06-04,63,32.5,27.3,23.9,7.70,12.0,187,97,100,92,81,97,57,965.2,967.8,962.2,187,5.3,1.1,2.09
2020-06-05,63,30.7,26.7,23.8,10.70,10.6,189,98,100,94,83,97,66,965.4,968.2,962.8,189,5.7,1.8,1.50
2020-06-06,53,32.3,27.6,23.8,2.60,13.4,197,98,100,93,79,95,57,965.1,967.2,962.7,197,7.2,4.7,2.08
2020-06-07,51,31.1,27.1,23.6,0.70,13.0,192,98,100,96,78,91,56,964.7,967.0,962.1,192,9.6,5.9,1.97
2020-06-08,63,31.8,27.0,23.8,7.60,10.5,193,98,100,95,81,96,55,964.2,966.5,962.4,193,7.3,2.9,2.10
2020-06-09,51,32.7,28.1,23.9,0.90,12.1,183,96,100,85,74,93,51,964.6,966.6,962.2,183,8.1,3.7,2.44
2020-06-10,61,33.5,28.3,23.4,4.40,12.6,190,86,100,29,72,96,50,965.3,967.7,962.6,190,9.1,4.9,2.61
2020-06-11,61,35.1,28.7,23.8,4.70,15.4,189,84,100,38,73,96,44,964.7,967.3,961.8,189,6.3,1.8,3.18
2020-06-12,51,36.3,29.9,24.1,1.10,11.7,211,88,99,11,65,94,38,963.3,965.7,960.1,211,7.2,2.5,3.75
2020-06-13,61,34.7,29.9,26.1,3.80,9.0,227,92,100,37,64,85,46,962.5,964.9,960.0,227,3.9,1.3,2.97
2020-06-14,61,28.4,25.9,24.6,18.70,8.8,175,100,100,98,92,100,75,963.9,966.0,961.7,175,5.1,2.0,0.98
2020-06-15,63,27.8,25.4,23.5,10.60,14.0,184,95,100,80,89,97,75,965.1,966.9,963.5,184,8.8,4.4,0.93
2020-06-16,63,26.8,24.6,23.3,18.00,13.9,190,98,100,82,92,98,80,965.5,967.4,963.6,190,8.8,6.6,0.71
2020-06-17,61,26.0,24.3,23.2,8.70,10.7,188,98,100,93,94,97,86,965.2,966.7,963.1,188,9.0,6.5,0.48
2020-06-18,61,27.2,24.2,22.7,11.00,11.0,187,92,100,69,93,99,75,965.8,967.9,963.7,187,7.3,4.1,0.91
2020-06-19,63,29.0,25.0,22.8,11.20,10.0,187,87,100,59,91,99,77,965.6,967.5,963.5,187,5.7,3.1,0.91
2020-06-20,61,31.5,26.6,22.9,2.30,8.0,187,63,100,12,85,99,61,965.3,967.9,963.2,187,5.1,2.4,1.80
2020-06-21,51,33.4,28.5,24.0,0.70,9.0,201,30,85,13,74,96,51,964.1,966.8,960.6,201,6.1,1.8,2.53
2020-06-22,51,33.7,29.0,24.9,0.30,7.9,192,60,84,5,72,90,50,964.0,966.2,961.7,192,6.0,1.6,2.62
2020-06-23,63,33.0,27.6,24.4,26.90,9.3,197,92,100,57,81,97,57,965.9,968.0,963.8,197,5.9,0.0,2.15
2020-06-24,61,33.1,27.8,23.7,2.00,8.7,195,98,100,88,79,100,54,965.6,967.7,963.0,195,4.6,0.4,2.33
2020-06-25,63,33.1,27.5,24.3,10.80,10.8,184,99,100,87,80,98,57,964.7,966.2,961.8,184,5.6,1.0,2.20
2020-06-26,63,27.6,25.5,23.8,21.50,8.7,176,99,100,94,91,99,78,964.9,966.6,963.2,176,4.8,1.1,0.82
2020-06-27,53,31.9,26.6,23.7,5.40,9.1,202,93,100,75,83,98,57,965.0,966.8,963.2,202,6.5,4.1,2.01
2020-06-28,51,32.4,27.7,23.3,0.90,11.8,190,42,93,24,79,99,53,964.4,966.5,961.6,190,5.8,1.9,2.31
2020-06-29,51,34.2,28.8,24.0,0.20,13.0,195,46,83,17,70,94,46,963.8,966.2,960.8,195,7.2,4.7,2.91
2020-06-30,63,32.9,27.8,24.6,6.60,10.4,200,93,100,58,78,88,53,963.7,966.1,961.5,200,7.2,4.0,2.34
2020-07-01,63,31.0,26.4,23.9,12.50,11.4,188,99,100,97,87,99,62,963.2,965.3,960.9,188,6.9,2.6,1.68
2020-07-02,61,29.6,26.0,23.7,10.20,7.6,181,100,100,97,89,99,72,962.3,964.2,959.9,181,4.7,1.8,1.18
2020-07-03,63,27.2,25.5,23.8,18.70,9.0,180,100,100,98,92,99,82,963.6,965.2,962.2,180,4.9,1.8,0.64
2020-07-04,63,27.7,25.2,23.3,19.40,11.1,187,100,100,98,91,97,79,965.2,967.0,963.5,187,7.4,5.1,0.74
2020-07-05,63,30.2,26.1,23.2,38.90,9.4,190,91,100,51,85,99,66,964.5,966.5,961.7,190,7.0,3.3,1.46
2020-07-06,61,32.4,27.6,23.1,5.20,7.3,167,75,100,30,84,100,60,963.6,965.4,961.3,167,4.6,1.8,1.95
2020-07-07,63,30.3,27.3,24.4,10.60,8.4,158,98,100,93,83,99,70,965.7,967.5,963.8,158,4.1,0.7,1.31
2020-07-08,63,32.1,27.3,23.7,5.30,13.0,185,98,100,92,80,97,55,966.3,968.2,963.0,185,7.9,1.8,2.14
2020-07-09,51,31.5,27.6,23.6,0.60,7.9,200,99,100,95,80,97,59,964.6,966.6,961.5,200,4.9,2.3,1.89
2020-07-10,51,32.1,27.9,24.2,0.20,9.2,207,100,100,99,76,93,57,964.5,966.4,962.8,207,6.4,3.5,2.06
2020-07-11,51,30.6,27.4,24.4,0.20,9.0,193,95,100,58,79,93,60,964.7,966.3,962.8,193,5.7,2.1,1.77
2020-07-12,55,29.5,26.6,24.4,7.30,8.9,181,99,100,92,86,98,69,964.4,966.1,962.1,181,4.4,0.4,1.29
2020-07-13,61,29.4,25.8,23.5,9.30,9.5,165,77,100,21,87,98,68,964.7,966.6,962.8,165,5.0,1.6,1.31
2020-07-14,63,30.1,25.6,22.5,15.00,8.7,194,76,100,29,87,99,66,966.0,968.0,963.6,194,4.6,1.5,1.45
2020-07-15,51,31.8,27.1,22.6,0.70,9.3,182,46,95,11,80,95,60,964.7,967.0,962.4,182,5.6,1.1,1.90
2020-07-16,51,31.4,27.6,23.7,0.60,11.4,182,51,91,15,78,97,59,963.9,965.8,961.3,182,6.6,4.2,1.87
2020-07-17,63,32.2,27.4,23.8,8.80,10.9,180,93,99,77,78,95,56,964.9,967.3,962.2,180,7.7,3.0,2.08
2020-07-18,63,32.3,26.9,22.6,4.40,8.4,184,100,100,98,84,98,57,966.1,968.0,963.5,184,4.8,2.7,2.08
2020-07-19,51,33.6,28.0,23.7,0.20,11.3,209,96,100,76,78,96,49,965.3,967.4,962.9,209,5.3,1.6,2.64
2020-07-20,61,32.1,27.3,24.5,1.80,8.3,185,99,100,96,83,95,58,965.4,967.6,963.2,185,4.1,1.3,2.00
2020-07-21,63,29.3,26.0,24.1,16.30,8.2,181,99,100,96,89,98,80,966.5,968.5,964.5,181,4.8,0.4,0.80
2020-07-22,63,31.1,26.5,23.0,5.10,10.2,165,82,100,24,83,99,58,966.1,967.9,963.1,165,5.8,2.7,1.86
2020-07-23,61,29.0,26.2,23.1,3.90,8.3,157,80,100,11,83,96,69,966.4,968.3,964.2,157,4.7,3.0,1.22
2020-07-24,55,32.4,27.6,23.7,3.60,8.2,180,33,94,9,79,93,57,966.4,969.3,963.5,180,4.7,1.5,2.10
2020-07-25,53,32.3,28.3,23.8,3.00,10.0,184,32,75,4,76,97,58,965.8,968.3,963.4,184,6.1,0.5,2.03
2020-07-26,61,32.3,28.4,24.1,2.90,11.9,185,88,100,17,75,98,55,965.7,968.2,962.9,185,7.1,1.1,2.18
2020-07-27,63,32.9,27.7,25.0,3.90,9.4,200,97,100,45,78,89,54,964.7,966.4,962.0,200,6.1,2.6,2.31
2020-07-28,61,29.7,26.0,23.5,12.10,8.6,189,96,100,79,89,100,71,965.6,967.7,964.0,189,3.5,0.8,1.23
2020-07-29,55,28.2,25.4,23.2,5.40,7.0,174,96,99,87,91,99,77,966.3,968.5,964.6,174,4.3,2.5,0.88
2020-07-30,61,31.1,26.7,23.4,2.90,6.5,184,85,100,32,85,98,63,965.2,967.1,962.4,184,3.4,0.5,1.69
2020-07-31,63,32.3,27.6,24.2,9.00,10.6,205,97,100,91,82,95,61,962.7,965.1,960.3,205,3.2,0.8,1.90
2020-08-01,65,30.8,26.8,24.4,25.30,6.7,189,99,100,94,88,99,69,960.5,962.5,958.3,189,3.4,0.0,1.38
2020-08-02,63,27.2,25.2,24.1,32.70,7.1,191,100,100,100,96,100,86,957.5,959.9,954.8,191,4.8,1.5,0.52
2020-08-03,61,25.2,24.4,23.6,21.90,15.0,188,100,100,100,96,99,94,957.0,959.9,955.6,188,9.9,3.0,0.19
2020-08-04,55,26.2,24.6,23.3,10.30,12.3,189,99,100,89,93,98,86,960.0,962.6,958.1,189,9.3,5.0,0.49
2020-08-05,61,26.0,24.8,23.4,8.20,10.5,189,99,100,96,93,97,85,963.1,965.8,961.6,189,7.8,3.3,0.51
2020-08-06,63,27.4,25.4,23.7,9.80,8.2,182,100,100,99,91,97,77,965.0,966.6,963.0,182,4.9,2.9,0.84
2020-08-07,65,29.2,25.8,23.5,22.80,13.2,185,97,100,86,92,99,81,964.4,966.1,962.5,185,5.5,1.8,0.73
2020-08-08,61,29.9,26.4,23.8,6.90,7.9,183,92,100,65,86,96,67,963.5,965.4,961.0,183,5.7,3.9,1.41
2020-08-09,61,31.5,27.2,23.3,4.70,9.4,193,97,100,84,81,96,59,963.4,965.3,960.5,193,7.4,4.5,1.88
2020-08-10,63,30.5,26.6,24.2,18.00,8.6,189,99,100,97,88,98,68,964.2,966.1,962.0,189,5.3,2.6,1.39
2020-08-11,63,30.7,26.0,23.5,8.70,9.1,190,98,100,95,89,99,67,964.4,966.4,962.3,190,6.5,3.0,1.44
2020-08-12,63,29.8,26.1,23.5,13.30,9.5,190,95,100,88,88,97,69,964.7,966.6,962.2,190,6.1,3.7,1.28
2020-08-13,63,29.0,25.2,23.3,15.50,11.6,184,99,100,93,90,97,72,964.3,966.2,962.0,184,8.1,4.7,1.10
2020-08-14,61,25.7,23.9,23.1,15.10,10.8,185,98,100,93,95,98,91,964.9,966.7,963.4,185,7.5,3.6,0.31
2020-08-15,63,24.2,23.4,22.6,24.10,11.8,190,100,100,98,96,98,93,965.7,967.4,964.1,190,8.2,4.3,0.21
2020-08-16,53,26.5,24.0,22.6,3.60,9.2,182,100,100,98,93,99,78,965.6,967.6,963.3,182,6.0,3.1,0.76
2020-08-17,51,27.6,24.8,22.5,1.50,8.9,190,100,100,99,89,98,72,964.9,966.7,962.7,190,5.7,2.5,1.02
2020-08-18,55,25.2,24.0,23.0,8.80,6.2,180,100,100,99,95,99,87,965.1,966.9,963.0,180,3.8,1.5,0.43
2020-08-19,61,27.1,24.3,22.6,10.90,6.9,176,98,100,84,92,100,73,964.8,966.5,962.4,176,3.7,0.5,0.96
2020-08-20,63,25.3,24.2,22.8,33.20,6.1,184,99,100,84,96,99,91,965.5,967.2,963.7,184,3.4,0.4,0.29
2020-08-21,63,24.4,23.4,22.1,46.90,9.4,198,100,100,100,97,100,95,966.1,968.1,964.3,198,5.4,1.3,0.15
2020-08-22,63,26.2,23.8,22.5,27.00,9.1,177,99,100,95,94,98,85,965.0,966.7,962.6,177,3.8,0.5,0.52
2020-08-23,65,27.6,24.2,22.8,40.50,14.5,181,99,100,98,93,98,82,964.8,966.7,962.4,181,6.0,1.8,0.66
2020-08-24,61,26.9,24.4,22.5,6.00,10.8,188,98,100,77,92,99,77,966.6,968.3,964.6,188,6.8,3.3,0.82
2020-08-25,53,30.6,25.8,22.5,1.90,9.6,216,95,100,81,85,98,59,966.6,968.5,964.6,216,4.9,1.8,1.80
2020-08-26,63,30.3,26.0,22.9,5.40,9.2,228,93,100,62,88,99,65,965.7,967.9,963.5,228,4.6,2.2,1.51
2020-08-27,61,32.0,26.6,23.3,1.80,8.7,221,72,100,33,84,99,60,963.8,966.0,961.2,221,4.2,1.5,1.92
2020-08-28,53,31.2,26.9,22.8,1.20,8.4,209,60,94,9,84,98,66,962.8,965.2,960.7,209,4.5,1.3,1.53
2020-08-29,61,31.4,27.3,24.4,3.60,6.6,192,85,93,64,86,98,67,963.5,965.8,961.3,192,3.9,1.0,1.50
2020-08-30,53,31.1,27.6,24.2,1.10,9.2,160,88,100,67,81,96,62,964.0,966.9,961.4,160,3.9,0.5,1.70
2020-08-31,55,29.4,26.5,23.4,2.50,8.4,192,99,100,95,85,96,74,965.5,967.5,963.9,192,4.6,1.3,1.07
2020-09-01,61,29.3,26.3,24.0,5.60,8.2,334,74,100,17,86,98,71,966.4,968.7,964.4,334,4.7,1.1,1.17
2020-09-02,51,31.2,27.1,23.3,0.40,6.5,150,46,100,6,84,99,63,966.9,969.6,964.2,150,2.6,0.4,1.68
2020-09-03,63,31.0,27.7,24.2,3.50,8.4,188,70,97,31,83,96,67,966.7,969.5,964.3,188,2.9,0.0,1.48
2020-09-04,63,30.1,27.0,24.4,6.30,4.3,148,87,100,15,86,98,68,966.6,969.3,963.6,148,2.6,0.8,1.34
2020-09-05,53,30.6,27.0,24.0,3.30,9.0,195,76,100,5,86,95,70,965.5,968.6,963.2,195,3.7,0.5,1.33
2020-09-06,61,30.8,26.7,23.7,6.40,10.9,183,92,100,62,88,98,73,965.0,967.1,962.8,183,5.4,1.5,1.19
2020-09-07,63,30.4,26.2,24.1,7.00,10.0,188,100,100,97,89,98,68,965.2,967.3,962.9,188,5.8,2.6,1.39
2020-09-08,63,27.5,25.3,23.8,11.50,7.9,176,100,100,98,92,98,84,966.3,968.7,964.8,176,4.7,2.1,0.56
2020-09-09,63,29.2,25.9,23.4,17.80,8.8,179,94,100,76,87,97,73,966.8,968.8,963.8,179,4.2,0.8,1.08
2020-09-10,63,28.1,25.4,23.4,16.80,8.9,171,95,100,76,91,99,80,965.3,967.3,962.0,171,4.3,1.8,0.74
2020-09-11,63,29.3,25.5,23.2,15.30,8.7,173,98,100,89,90,99,72,965.9,968.1,963.8,173,4.5,0.8,1.16
2020-09-12,61,29.5,26.0,23.2,7.00,8.7,172,99,100,98,88,98,73,967.8,969.8,965.6,172,4.8,0.5,1.13
2020-09-13,51,30.2,26.5,23.1,1.10,6.8,177,96,100,57,85,98,63,968.1,970.6,965.5,177,3.7,0.5,1.61
2020-09-14,63,28.4,25.8,23.0,8.70,7.1,178,95,100,87,90,98,75,967.1,969.3,964.3,178,3.5,1.5,0.98
2020-09-15,61,29.4,26.0,23.3,5.20,6.5,180,95,100,81,88,98,70,966.6,969.4,963.5,180,4.5,1.1,1.24
2020-09-16,63,30.4,26.3,23.0,11.20,7.7,189,97,100,92,88,97,69,966.0,968.4,963.0,189,4.4,0.4,1.33
2020-09-17,63,30.0,26.9,24.0,10.00,5.7,199,95,100,80,87,96,72,964.0,966.4,960.8,199,3.1,0.0,1.18
2020-09-18,63,31.0,26.9,24.1,10.40,12.0,339,100,100,95,86,99,65,961.1,963.9,957.8,339,6.1,1.6,1.56
2020-09-19,63,27.8,25.2,23.6,14.90,15.1,41,97,100,77,86,96,70,960.0,963.5,957.7,41,10.2,3.6,1.11
2020-09-20,61,26.2,24.2,23.1,20.10,12.7,184,97,100,75,93,97,83,964.8,967.9,962.8,184,7.8,1.5,0.57
2020-09-21,55,25.7,24.0,22.2,8.80,9.6,177,97,100,74,95,98,86,967.5,969.3,965.4,177,5.4,1.8,0.45
2020-09-22,61,29.8,26.0,23.2,4.50,6.6,189,96,100,70,86,97,67,967.7,970.3,964.5,189,4.1,1.6,1.41
2020-09-23,65,29.6,25.7,23.4,10.70,7.0,176,99,100,94,91,99,76,967.2,969.0,965.1,176,3.3,0.8,1.01
2020-09-24,65,28.0,25.1,23.1,22.00,8.0,177,98,100,90,91,99,82,968.1,970.7,965.9,177,5.1,2.6,0.69
2020-09-25,63,28.9,25.5,23.1,15.00,11.4,194,95,100,71,89,98,72,966.9,969.0,964.3,194,6.5,2.9,1.06
2020-09-26,61,29.5,25.9,23.0,3.00,6.6,181,96,100,90,89,99,70,966.3,968.8,963.3,181,3.8,1.5,1.21
2020-09-27,61,30.5,26.2,23.5,3.20,6.8,216,98,100,93,91,100,72,965.4,967.8,962.7,216,2.4,0.5,1.22
2020-09-28,61,30.7,26.5,23.2,6.70,7.1,44,89,99,65,87,99,65,965.1,967.3,962.0,44,4.1,0.0,1.52
2020-09-29,61,27.7,25.3,23.5,3.90,6.8,107,94,100,56,90,98,79,964.9,967.4,962.1,107,2.6,0.8,0.79
2020-09-30,61,27.5,24.9,22.7,9.30,6.8,176,91,100,43,92,99,82,964.7,967.6,961.8,176,3.8,0.8,0.62
2020-10-01,61,29.2,25.7,23.3,8.00,7.3,159,83,100,42,90,96,72,964.4,966.9,961.6,159,3.2,0.8,1.14
2020-10-02,63,28.1,25.6,22.6,14.60,5.8,37,91,100,44,91,100,79,965.2,967.7,962.9,37,3.4,0.8,0.80
2020-10-03,63,28.7,25.4,23.1,9.10,6.5,116,96,100,88,93,100,79,966.3,968.2,963.7,116,3.1,0.7,0.85
2020-10-04,51,28.4,25.3,23.1,2.90,5.8,156,95,100,59,91,100,73,967.1,969.6,964.2,156,3.5,1.3,1.04
2020-10-05,61,27.5,25.3,22.8,4.60,5.8,135,92,100,63,90,100,77,967.1,969.4,964.6,135,2.4,0.0,0.83
2020-10-06,63,29.5,25.7,22.5,11.40,6.4,40,48,96,2,88,99,70,967.8,970.1,965.4,40,3.3,1.1,1.22
2020-10-07,53,30.5,26.3,23.1,0.80,8.8,357,45,96,5,83,96,63,967.7,970.4,965.2,357,5.0,2.4,1.60
2020-10-08,51,27.1,25.2,23.9,0.40,8.5,347,98,100,70,84,94,69,966.9,969.2,965.2,347,5.4,1.8,1.11
2020-10-09,3,27.6,24.7,22.2,0.00,10.2,349,88,100,11,76,87,60,967.7,970.3,965.7,349,5.9,1.3,1.49
2020-10-10,3,26.3,23.8,21.4,0.00,11.0,344,67,100,6,78,90,65,967.5,970.0,965.6,344,5.8,1.0,1.19
2020-10-11,51,29.3,24.9,20.7,0.60,8.7,354,35,92,0,79,89,61,965.7,968.5,963.4,354,4.9,0.8,1.59
2020-10-12,3,29.9,25.3,21.1,0.00,7.6,347,52,85,9,76,91,55,964.9,967.2,963.1,347,4.5,1.6,1.87
2020-10-13,51,30.5,25.9,22.2,0.10,7.6,331,52,100,10,76,88,53,965.3,967.8,963.3,331,4.1,0.8,2.06
2020-10-14,51,31.4,26.2,22.4,0.10,8.8,305,96,100,85,81,94,54,964.9,967.4,962.4,305,3.3,0.4,2.08
2020-10-15,61,27.7,25.3,23.1,5.20,8.9,7,79,100,48,88,100,75,964.5,966.9,962.4,7,4.1,0.4,0.93
2020-10-16,63,28.8,25.0,22.7,10.70,10.1,3,97,100,79,85,93,70,965.7,968.0,963.7,3,6.7,3.4,1.20
2020-10-17,53,27.2,23.8,22.3,4.40,14.1,349,94,100,65,82,92,65,966.1,968.3,964.3,349,10.6,4.0,1.26
2020-10-18,61,24.1,22.6,20.9,5.80,11.7,350,93,100,57,78,90,69,967.2,969.4,965.5,350,9.0,5.8,0.87
2020-10-19,51,24.4,22.0,20.4,2.90,10.5,346,99,100,90,85,92,74,968.4,970.2,966.7,346,7.9,3.5,0.80
2020-10-20,53,23.8,21.6,20.6,5.10,9.0,346,98,100,80,89,94,79,970.0,971.8,968.5,346,7.9,7.2,0.61
2020-10-21,51,24.8,22.4,20.1,0.10,10.5,344,76,97,24,85,93,76,970.3,972.6,967.8,344,8.1,3.5,0.76
2020-10-22,51,27.6,23.9,20.4,0.80,9.0,348,46,87,9,81,92,72,969.1,971.6,967.1,348,6.9,4.0,1.03
2020-10-23,51,27.7,24.0,20.8,1.10,8.6,11,76,97,14,80,92,60,968.9,970.7,966.8,11,5.7,1.8,1.47
2020-10-24,3,29.0,24.1,19.9,0.00,6.9,344,84,98,43,80,98,51,969.4,971.1,967.3,344,3.8,1.3,1.95
2020-10-25,3,28.9,24.3,20.6,0.00,5.7,322,60,92,3,81,94,56,969.2,972.0,966.7,322,2.9,0.8,1.76
2020-10-26,51,29.4,24.3,19.6,0.10,5.7,256,45,86,4,76,91,51,968.2,970.7,966.4,256,3.5,1.6,1.98
2020-10-27,55,27.2,24.0,21.5,2.80,4.7,346,66,100,13,88,98,71,968.2,970.7,965.5,346,3.4,0.8,1.05
2020-10-28,51,30.1,25.1,21.0,0.30,9.2,339,91,100,16,82,96,57,967.5,970.8,964.5,339,5.4,2.2,1.82
2020-10-29,63,26.4,23.5,22.5,13.30,13.9,345,100,100,98,87,94,74,966.6,968.8,964.4,345,8.8,3.8,0.90
2020-10-30,63,25.6,23.0,21.5,23.30,8.9,16,85,100,42,92,95,83,969.5,971.9,967.0,16,6.2,3.3,0.55
2020-10-31,61,28.9,24.3,21.0,1.90,8.6,1,52,96,21,86,95,66,971.0,973.6,968.1,1,6.2,1.1,1.34
2020-11-01,51,29.2,25.3,21.8,0.80,7.2,17,25,95,2,83,96,64,971.1,973.8,968.5,17,4.5,0.5,1.48
2020-11-02,53,29.4,25.7,22.3,0.80,6.3,122,20,46,1,84,95,65,971.0,973.4,968.5,122,3.4,0.7,1.45
2020-11-03,51,28.7,25.4,22.5,0.20,7.9,99,38,100,8,82,96,61,971.5,974.4,969.0,99,3.5,0.8,1.54
2020-11-04,61,27.3,24.3,22.1,3.60,8.8,183,42,100,21,85,94,69,971.1,973.4,968.7,183,3.7,0.5,1.14
